run_id,file,bytes,sha256
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/actions.jsonl,21153162,90b0c4801abbf9706c7d56dee463016f92d6ef328463ca87bb32ef2496c0347b
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/dense_log.pkl,17846797,5255af1833749802485855f7fbbec6a83d6fd1c2ab352fe4a766f3dff783e7ef
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_6.pkl,166471,044d926847eb1dfacc8882833ad12aab726de441c62934eae18b839987b0037e
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_12.pkl,360346,ec2b15dd8704a573b2e7660b31931d219a9d0f6872e2add5d01ddb85db3708bb
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_18.pkl,554012,3cb84b872936b356c20c1bdde068c777bf9f8de6c642609a631dda2eb54d3543
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_24.pkl,746738,de3cb97a691ab297efad9a4e5037ccaa8d7e9e36484b205f68d363a4e5170b9b
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_30.pkl,773185,7e9d140c6baaa15137f86db8d3ffc27556d3a7f885fd6b8af7bd616a192e792d
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_36.pkl,764509,2f884012e0f5643782fa0fe85e002722bad35050a4df24e48dba9fbde232ed96
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_42.pkl,756847,3aa204c091c0848b7a8d79519fee062f000b5f7b9f3dce27ea66f450dce98de2
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_48.pkl,750585,4cf5b91f81e1ca1a2ac9e61ce2c97999a5b233dcfc8eeabf417815d3663d49e4
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_54.pkl,770847,a072c2ce15f80683f0fc95f782f55aaf4f0e5bf76958c4a5c1eab42b7e0bcd03
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_60.pkl,785251,4ebcb4c394acb3c348d992954976467a32b355a578577ce58bb5353dce7b1c24
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_66.pkl,800303,fca6ea82f15033a638219264f7ac96b5e765d906e765a0692a715b8330844224
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_72.pkl,816107,c21ba2bab779a35973ad64d8b879f6ac0ad60ff54b307b6a7a6f16d4a43e8cc0
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_78.pkl,834248,b8a3516586d1774075f98451fb8793a51ed31aa17ad469594699c082d1eefc49
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_84.pkl,852051,c472ae483dfe0b02ed9c9beef7cfc81da5c49a42a67a9547e9fba9df594ec697
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_90.pkl,869962,03cc14116f6d22b8e76c3dd9b6081e6ea347ee316ef52b5fe1644bcec8ea33db
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_96.pkl,885762,51d4dc352e90fd1ce677bf650e5edd589b1ad68b59cc574f4fb338737a1a731e
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_102.pkl,902707,f3fa6f1c079d720f6711501dc2c7151ebf25102f0fe6bc002fba8ebef7e5a02d
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_108.pkl,918992,21487c6f9e1865190c8f38c5eb3cf2eab3966242ea9ce130dda2c26ed955b3ba
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_114.pkl,935489,4fe36f340de246792831aa982f2d96e9195eb7243f344eddb70cb05364bb63f7
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_120.pkl,951541,f69d9de6b5ca54f781d70ae5374b0a9450c6be213c58ee21cac14f33650434fb
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_126.pkl,968223,9c5850c6e543d2e61d316bfaa04687331c14cd990652c2c8361d6758c359f76a
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_132.pkl,982083,09eb0421d26767758cf59da2183b69700bea82897801e28d81d4075adec359dc
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_138.pkl,999153,85d440ad1fe4a6dfe2daa08c860cb599818a5ce780eeb201740048c8a4a44d5d
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_144.pkl,1013870,b9c778edee0d874fbd45eb3e5309f024114ddc5d3a0ffef3810e634994959a65
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_150.pkl,1021847,def25379747ea3a3c03720621d9ba8c3befd83c43c7a568458d492467d716959
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_156.pkl,1026467,ce2b1c3b23b7befdc4e3bf39f707409db0152f9256ee3893c8cfae167788cdeb
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_162.pkl,1026703,2734da28e407b9c10b8273f510894b3105fc80db659ef64c6358b51649aecba6
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_168.pkl,1026981,06b9cc16798f569107581ecf3f68516b005ac48f3408a26f204a1ae01be25578
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_174.pkl,1029686,a06400f1f497ae8f307ecbc0f4304c4d31aeecbb4fde16fec61087071c0411ef
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_180.pkl,1027378,dbbb37ff3a7d6950899cf1a79ea687eae9992782f6c6c05ea82c4b4eaf7e531e
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_186.pkl,1043921,416da3ec0c4bacb7cd987ab592027677895f679a36f2c0cea854da67f721bcb1
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_192.pkl,1058803,469800ea957a45935cb4035961421c50fbd5a9d0ad1d1f25f45a444bd8ad1680
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_198.pkl,1073208,0b223342bd0b29e150a0f51b5fae0851ce789aebf59967a0eaa93dff2792d66c
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_204.pkl,1086591,336cbfe3cbae587384b1b532bac0a2f81e7197bacd9eac63abb5ca5d1b6b16f9
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_210.pkl,1105616,28751bcbe3aa4016a1e8a554f30980506758403e249ece26aecb757ba93ae5dc
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_216.pkl,1122218,b848aedd1d21b3dd84a2a4b9a3f738452450b6cbcf998b7249be3d4904a02b35
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_222.pkl,1140129,df2c66536d28dbdc592353dfe8d545dc519bbb07b3eda762b94ffb0e425867bc
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_228.pkl,1156938,849f3ff33b3f941fb985a2cf8a06c93c77066e27f06ddde3f87f7f923db073fa
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_234.pkl,1171178,ae3c09c0f8bad1a77e151da016027b1a817926933540ccba2f4b2d9a1346137f
E1:google/gemini-3-flash-preview:E1_finevo:seed13,data/thirdparty-google_gemini-3-flash-preview-E1_finevo-seed13-100agents-240months/memory_240.pkl,1186908,01a107025b6b52750726c6ebcbdc81e0194592421432b6fc57cfc47c7f9c038f
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/summary.json,9264,6c437516210e50d9bedfbff2deaf918aa06aa02ca241c1c503edd19804fa17d3
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/semantic_rules.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/memory_retrieval.jsonl,201447,4bae6fcb9e067ddced1d726b5cc7834080e13e5586449f7bd48593f51b4e2eef
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/actions.jsonl,194456,72297f3be4fc733283b26da8f9d001bca12d2a9196ea0e2e29f1007b6183a115
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/dense_log.pkl,170635,f7104555737881230c583b03c983c07fdbd53e52eb62a3a20875ed19781fcd8c
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/memory_6.pkl,16171,95f285881e1a971a172400cab9db0545ad4c41dca48b673f1c054021ab1aaa1b
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/memory_12.pkl,34926,44d408b00447e70d4206defdcb3d9de82ac9dc0b5574438a8baafeaffaad8306
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/memory_18.pkl,53733,aba7e869f25eb7989a45166f58d8bac87fdbae7d77c7895934b811c8d73236cf
E2:gpt-5.2:E2_full:seed13,data/openai-gpt-5.2-E2_full-seed13-10agents-24months/memory_24.pkl,72721,33378f252e1b912a0a4220a5b6529f74d4dd626eac3da9fd6651b9877a0612e8
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/summary.json,9247,e4dd831f0b31756e43f9183a49c1fc0845d7cf3e1622a6201719221f1abe10c8
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/semantic_rules.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/memory_retrieval.jsonl,200721,d86c76349fdd2f29cacdd35bccc3ba5bbdde65b85d94110a58df64e7ff3a45ff
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/actions.jsonl,193912,98d12f3a22152050640711796092a88fae51a3cc0e91a5489c8bfd9a58785709
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/dense_log.pkl,170535,3cca1faeb37987e67b4262ab90a52a0a4e30ae2254b1ef3d8837b8b3c6f687ab
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/memory_6.pkl,16292,5994c8b6d2518e35c39042e0facd85ccbda132c01be065e3689bc5a9d90c13d5
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/memory_12.pkl,34965,133ef1e285dbaaed1caba3954612a934930c3c16589d896afc6df737c6e546c4
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/memory_18.pkl,53634,3e6cc5e22f3ab4627df1deb81f52875cf9b94579fe90aee586a912e032cee8d4
E2:gpt-5.2:E2_full:seed21,data/openai-gpt-5.2-E2_full-seed21-10agents-24months/memory_24.pkl,72411,de0959cafffc1c4701c99a512fa88dfc9d69f5e6687862e3328d09edd34c154d
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/summary.json,9269,295b97e938d1d60237be18940e8f609517db44ba2cee97d7fef36fd2f32a0996
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/semantic_rules.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/memory_retrieval.jsonl,201445,44a713f3c2f5d9d3bbd20af80a9bee4259306caebfb2287f5957e23cc3af806b
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/actions.jsonl,195201,d99a01d471f36c16486ab964966ebc472ab07df54c8f2db80b6c000c01d8deaa
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/dense_log.pkl,170759,2933a30967dd5f6e30cda17409330259e704e4995ace60812cba0c80bcc5df6e
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/memory_6.pkl,16248,5bcdbf0a1721f0f6ed5b5c92f7cd7b694e025cbb8af7bbe2c50ca94ac09f7b29
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/memory_12.pkl,35117,61e1a7c307656d97e997200f43fe7f82ce1dc2e4d2936af33ac09a9b1b882204
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/memory_18.pkl,54163,d4ea5a2ef9dcf7a3d6d11fdce888de2f1d33b23ee3b9d78047c2708688061e93
E2:gpt-5.2:E2_full:seed42,data/openai-gpt-5.2-E2_full-seed42-10agents-24months/memory_24.pkl,73101,96cc2caa275d01526e8dbab76b73441fd748ee158354e8147c4910b2180b0125
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/summary.json,9285,bf26b6f4007c379e278018e104a830e34dc30ea96615711beb10da2bb9495ba1
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/semantic_rules.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/memory_retrieval.jsonl,201478,190cce35eb4ebed1d1aaa48fff23b71ddf7f3d83709c04e61292c76ee520aa85
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/actions.jsonl,194881,d91355b10984a868fe010a8380cb813436cf61b038b4a15a144dfc2c798f67e9
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/dense_log.pkl,173132,844908907fbc22df9122db3081a1f30a6deef3dfabf10262cb904392d5912545
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/memory_6.pkl,16101,e1f2a1689b30c5266b8f876d121711e9fa2d11c1586b5e7dca39b9ab5f496adb
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/memory_12.pkl,34964,630ebce5bbe016208c4c7d049244728c73b7cda5b423d50a2321b19b94ab1beb
E2:gpt-5.2:E2_full:seed87,data/openai-gpt-5.2-E2_full-seed87-10agents-24months/memory_18.pkl,53845,b0e3fe2341236d7f5b80894fb445e62d0021387f9c65b4c06cd3119d45b01d1f
